version,step,condition,occupancy_pct,empty_pct,wall_pct,roof_pct,ground_pct
v3,22500,gruenderzeit_res_gabled_pre1919,79.98771667480469,20.012283325195312,23.767471313476562,15.741539001464844,14.32504653930664
v3,22500,modern_nonres_flat_2000s,80.20572662353516,19.794273376464844,22.345638275146484,15.27261734008789,14.366722106933594
v3,22500,rural_agricultural_monopitch_1980s,78.8766860961914,21.123313903808594,21.45223617553711,15.57159423828125,14.166927337646484
v3,25000,munich_res_gabled_1960s,80.37490844726562,19.625091552734375,20.215892791748047,16.170406341552734,16.607284545898438
v3,25000,gruenderzeit_res_gabled_pre1919,81.39467239379883,18.605327606201172,20.86009979248047,16.58000946044922,16.077804565429688
v3,25000,modern_nonres_flat_2000s,81.25362396240234,18.746376037597656,19.70195770263672,17.088890075683594,16.501617431640625
v3,25000,rural_agricultural_monopitch_1980s,79.67367172241211,20.32632827758789,20.484447479248047,15.99416732788086,15.990734100341797
v3,27500,munich_res_gabled_1960s,79.04491424560547,20.95508575439453,19.74048614501953,15.36111831665039,15.304374694824219
v3,27500,gruenderzeit_res_gabled_pre1919,79.78401184082031,20.215988159179688,20.438861846923828,15.792274475097656,15.200328826904297
v3,27500,modern_nonres_flat_2000s,79.84695434570312,20.153045654296875,20.462512969970703,15.46010971069336,15.21463394165039
v3,27500,rural_agricultural_monopitch_1980s,79.25519943237305,20.744800567626953,19.47460174560547,14.711189270019531,15.30303955078125
v3,30000,munich_res_gabled_1960s,80.73978424072266,19.260215759277344,20.777320861816406,16.064453125,15.008258819580078
v3,30000,gruenderzeit_res_gabled_pre1919,80.49812316894531,19.501876831054688,21.892738342285156,16.512584686279297,15.106773376464844
v3,30000,modern_nonres_flat_2000s,80.3903579711914,19.609642028808594,21.333694458007812,15.687942504882812,15.169715881347656
v3,30000,rural_agricultural_monopitch_1980s,79.66995239257812,20.330047607421875,20.54595947265625,15.813541412353516,15.722084045410156
v3,32500,munich_res_gabled_1960s,81.61630630493164,18.38369369506836,18.51053237915039,20.835494995117188,14.908218383789062
v3,32500,gruenderzeit_res_gabled_pre1919,81.7408561706543,18.259143829345703,19.834613800048828,19.40460205078125,15.44647216796875
v3,32500,modern_nonres_flat_2000s,80.87215423583984,19.127845764160156,19.344615936279297,18.899917602539062,15.55328369140625
v3,32500,rural_agricultural_monopitch_1980s,79.79917526245117,20.200824737548828,19.89765167236328,16.41530990600586,15.914058685302734
v3,35000,munich_res_gabled_1960s,78.83882522583008,21.161174774169922,21.085453033447266,17.191314697265625,14.757347106933594
v3,35000,gruenderzeit_res_gabled_pre1919,78.82461547851562,21.175384521484375,22.131824493408203,16.28093719482422,15.045166015625
v3,35000,modern_nonres_flat_2000s,78.96251678466797,21.03748321533203,21.757030487060547,15.467357635498047,14.848518371582031
v3,35000,rural_agricultural_monopitch_1980s,78.6712646484375,21.3287353515625,21.30594253540039,15.408134460449219,16.196441650390625
v3,37500,munich_res_gabled_1960s,78.89461517333984,21.105384826660156,21.993541717529297,15.11373519897461,13.890552520751953
v3,37500,gruenderzeit_res_gabled_pre1919,78.89165878295898,21.108341217041016,23.613548278808594,15.264701843261719,14.179706573486328
v3,37500,modern_nonres_flat_2000s,79.64649200439453,20.35350799560547,22.511863708496094,15.248680114746094,14.739513397216797
v3,37500,rural_agricultural_monopitch_1980s,79.791259765625,20.208740234375,22.780513763427734,15.1885986328125,15.201091766357422
v3,40000,munich_res_gabled_1960s,80.95932006835938,19.040679931640625,23.17361831665039,17.09117889404297,14.160728454589844
v3,40000,gruenderzeit_res_gabled_pre1919,81.36301040649414,18.63698959350586,25.311565399169922,16.754817962646484,14.576244354248047
v3,40000,modern_nonres_flat_2000s,81.86674118041992,18.133258819580078,24.10106658935547,16.861343383789062,15.82021713256836
v3,40000,rural_agricultural_monopitch_1980s,80.55286407470703,19.44713592529297,24.22780990600586,15.657806396484375,15.208911895751953
v3,42500,munich_res_gabled_1960s,79.73756790161133,20.262432098388672,24.949073791503906,15.269279479980469,14.342689514160156
v3,42500,gruenderzeit_res_gabled_pre1919,79.8166275024414,20.183372497558594,26.476383209228516,14.852333068847656,14.505863189697266
v3,42500,modern_nonres_flat_2000s,80.11350631713867,19.886493682861328,25.74462890625,15.22512435913086,15.17953872680664
v3,42500,rural_agricultural_monopitch_1980s,80.05590438842773,19.944095611572266,23.32296371459961,15.206527709960938,15.717792510986328
v4,2500,munich_res_gabled_1960s,0.7279396057128906,99.27206039428711,0.46100616455078125,0.157928466796875,0.10900497436523438
v4,2500,gruenderzeit_res_gabled_pre1919,2.6674270629882812,97.33257293701172,1.6579627990722656,0.7658004760742188,0.24366378784179688
v4,2500,modern_nonres_flat_2000s,3.6699295043945312,96.33007049560547,2.772045135498047,0.5000114440917969,0.3978729248046875
v4,2500,rural_agricultural_monopitch_1980s,0.2657890319824219,99.73421096801758,0.1842498779296875,0.0274658203125,0.054073333740234375
v4,5000,munich_res_gabled_1960s,1.1059761047363281,98.89402389526367,0.5448341369628906,0.3785133361816406,0.18262863159179688
v4,5000,gruenderzeit_res_gabled_pre1919,2.3835182189941406,97.61648178100586,1.2663841247558594,0.8214950561523438,0.2956390380859375
v4,5000,modern_nonres_flat_2000s,3.111743927001953,96.88825607299805,2.2233009338378906,0.4443168640136719,0.4441261291503906
v4,5000,rural_agricultural_monopitch_1980s,0.6516456604003906,99.34835433959961,0.4761695861816406,0.07085800170898438,0.10461807250976562
v4,7500,munich_res_gabled_1960s,0.7420539855957031,99.2579460144043,0.3901481628417969,0.2300262451171875,0.12187957763671875
v4,7500,gruenderzeit_res_gabled_pre1919,2.1900177001953125,97.80998229980469,1.2350082397460938,0.6755828857421875,0.27942657470703125
v4,7500,modern_nonres_flat_2000s,3.7606239318847656,96.23937606811523,2.7464866638183594,0.5537986755371094,0.4603385925292969
v4,7500,rural_agricultural_monopitch_1980s,1.2357711791992188,98.76422882080078,0.8313179016113281,0.19626617431640625,0.20818710327148438
v4,10000,munich_res_gabled_1960s,1.0535240173339844,98.94647598266602,0.6133079528808594,0.2644538879394531,0.17576217651367188
v4,10000,gruenderzeit_res_gabled_pre1919,1.9785881042480469,98.02141189575195,1.2574195861816406,0.4998207092285156,0.22134780883789062
v4,10000,modern_nonres_flat_2000s,2.7240753173828125,97.27592468261719,2.1134376525878906,0.2960205078125,0.3146171569824219
v4,10000,rural_agricultural_monopitch_1980s,1.1104583740234375,98.88954162597656,0.8203506469726562,0.15459060668945312,0.13551712036132812
v4,12500,munich_res_gabled_1960s,0.6928443908691406,99.30715560913086,0.408935546875,0.19063949584960938,0.09326934814453125
v4,12500,gruenderzeit_res_gabled_pre1919,2.3909568786621094,97.60904312133789,1.4290809631347656,0.6170272827148438,0.3448486328125
v4,12500,modern_nonres_flat_2000s,2.622222900390625,97.37777709960938,1.7270088195800781,0.4715919494628906,0.42362213134765625
v4,12500,rural_agricultural_monopitch_1980s,0.5247116088867188,99.47528839111328,0.3910064697265625,0.08249282836914062,0.051212310791015625
v4,15000,munich_res_gabled_1960s,0.7834434509277344,99.21655654907227,0.45299530029296875,0.22001266479492188,0.11043548583984375
v4,15000,gruenderzeit_res_gabled_pre1919,1.7547607421875,98.2452392578125,1.0252952575683594,0.4780769348144531,0.2513885498046875
v4,15000,modern_nonres_flat_2000s,2.4927139282226562,97.50728607177734,1.7836570739746094,0.35991668701171875,0.3491401672363281
v4,15000,rural_agricultural_monopitch_1980s,0.8402824401855469,99.15971755981445,0.5828857421875,0.150299072265625,0.10709762573242188
v4,17500,munich_res_gabled_1960s,0.8349418640136719,99.16505813598633,0.4837989807128906,0.22268295288085938,0.12845993041992188
v4,17500,gruenderzeit_res_gabled_pre1919,2.014446258544922,97.98555374145508,1.1740684509277344,0.5612373352050781,0.2791404724121094
v4,17500,modern_nonres_flat_2000s,2.776622772216797,97.2233772277832,1.8686294555664062,0.4627227783203125,0.4452705383300781
v4,17500,rural_agricultural_monopitch_1980s,1.2264251708984375,98.77357482910156,0.8838653564453125,0.17566680908203125,0.16689300537109375
v4,20000,munich_res_gabled_1960s,0.7849693298339844,99.21503067016602,0.461578369140625,0.2109527587890625,0.11243820190429688
v4,20000,gruenderzeit_res_gabled_pre1919,1.5625,98.4375,0.9381294250488281,0.4413604736328125,0.18301010131835938
v4,20000,modern_nonres_flat_2000s,2.568817138671875,97.43118286132812,1.9291877746582031,0.34637451171875,0.2932548522949219
v4,20000,rural_agricultural_monopitch_1980s,1.2587547302246094,98.74124526977539,0.9241104125976562,0.21800994873046875,0.11663436889648438
v4,22500,munich_res_gabled_1960s,0.8385658264160156,99.16143417358398,0.4738807678222656,0.231170654296875,0.133514404296875
v4,22500,gruenderzeit_res_gabled_pre1919,2.4318695068359375,97.56813049316406,1.4017105102539062,0.7091522216796875,0.32100677490234375
v4,22500,modern_nonres_flat_2000s,2.2586822509765625,97.74131774902344,1.6200065612792969,0.33969879150390625,0.2989768981933594
v4,22500,rural_agricultural_monopitch_1980s,1.5213966369628906,98.47860336303711,1.0664939880371094,0.25959014892578125,0.1953125
v4,25000,munich_res_gabled_1960s,0.7370948791503906,99.26290512084961,0.44231414794921875,0.20208358764648438,0.0926971435546875
v4,25000,gruenderzeit_res_gabled_pre1919,1.8919944763183594,98.10800552368164,1.1049270629882812,0.5426406860351562,0.24442672729492188
v4,25000,modern_nonres_flat_2000s,1.7859458923339844,98.21405410766602,1.3764381408691406,0.21991729736328125,0.1895904541015625
v4,25000,rural_agricultural_monopitch_1980s,0.8568763732910156,99.14312362670898,0.6836891174316406,0.11043548583984375,0.06275177001953125
v4,27500,munich_res_gabled_1960s,0.7917404174804688,99.20825958251953,0.4492759704589844,0.2231597900390625,0.11930465698242188
v4,27500,gruenderzeit_res_gabled_pre1919,1.4001846313476562,98.59981536865234,0.8442878723144531,0.3827095031738281,0.173187255859375
v4,27500,modern_nonres_flat_2000s,1.9723892211914062,98.0276107788086,1.434326171875,0.29144287109375,0.24662017822265625
v4,27500,rural_agricultural_monopitch_1980s,1.02386474609375,98.97613525390625,0.7868766784667969,0.15010833740234375,0.08687973022460938
v4,30000,munich_res_gabled_1960s,0.8105278015136719,99.18947219848633,0.4795074462890625,0.22916793823242188,0.1018524169921875
v4,30000,gruenderzeit_res_gabled_pre1919,1.4677047729492188,98.53229522705078,0.9328842163085938,0.3612518310546875,0.1735687255859375
v4,30000,modern_nonres_flat_2000s,2.432537078857422,97.56746292114258,1.6614913940429688,0.390625,0.3804206848144531
v4,30000,rural_agricultural_monopitch_1980s,0.6811141967773438,99.31888580322266,0.4973411560058594,0.10900497436523438,0.07476806640625
v4,32500,munich_res_gabled_1960s,0.7520675659179688,99.24793243408203,0.4611968994140625,0.17986297607421875,0.1110076904296875
v4,32500,gruenderzeit_res_gabled_pre1919,2.786731719970703,97.2132682800293,1.5233039855957031,0.8243560791015625,0.4390716552734375
v4,32500,modern_nonres_flat_2000s,2.9218673706054688,97.07813262939453,1.993560791015625,0.502777099609375,0.42552947998046875
v4,32500,rural_agricultural_monopitch_1980s,0.5932807922363281,99.40671920776367,0.469207763671875,0.08478164672851562,0.0392913818359375
v4,35000,munich_res_gabled_1960s,0.8008956909179688,99.19910430908203,0.4656791687011719,0.22592544555664062,0.10929107666015625
v4,35000,gruenderzeit_res_gabled_pre1919,2.077960968017578,97.92203903198242,1.1747360229492188,0.6342887878417969,0.2689361572265625
v4,35000,modern_nonres_flat_2000s,1.7147064208984375,98.28529357910156,1.326751708984375,0.20799636840820312,0.17995834350585938
v4,35000,rural_agricultural_monopitch_1980s,0.7393836975097656,99.26061630249023,0.5131721496582031,0.1377105712890625,0.0885009765625
v4,37500,munich_res_gabled_1960s,0.8305549621582031,99.1694450378418,0.4973411560058594,0.21076202392578125,0.1224517822265625
v4,37500,gruenderzeit_res_gabled_pre1919,1.7989158630371094,98.20108413696289,1.0288238525390625,0.5135536193847656,0.25653839111328125
v4,37500,modern_nonres_flat_2000s,2.4221420288085938,97.5778579711914,1.6880035400390625,0.3844261169433594,0.3497123718261719
v4,37500,rural_agricultural_monopitch_1980s,0.9381294250488281,99.06187057495117,0.6310462951660156,0.18320083618164062,0.12388229370117188
v4,40000,munich_res_gabled_1960s,0.9030342102050781,99.09696578979492,0.4901885986328125,0.2717018127441406,0.141143798828125
v4,40000,gruenderzeit_res_gabled_pre1919,2.6101112365722656,97.38988876342773,1.3597488403320312,0.9083747863769531,0.34198760986328125
v4,40000,modern_nonres_flat_2000s,2.3950576782226562,97.60494232177734,1.7224311828613281,0.372314453125,0.3003120422363281
v4,40000,rural_agricultural_monopitch_1980s,0.8762359619140625,99.12376403808594,0.7328033447265625,0.08945465087890625,0.05397796630859375
v4,42500,munich_res_gabled_1960s,1.3021469116210938,98.6978530883789,0.7250785827636719,0.3726959228515625,0.20437240600585938
v4,42500,gruenderzeit_res_gabled_pre1919,2.2948265075683594,97.70517349243164,1.1929512023925781,0.7561683654785156,0.3457069396972656
v4,42500,modern_nonres_flat_2000s,2.3700714111328125,97.62992858886719,1.6696929931640625,0.3726005554199219,0.3277778625488281
v4,42500,rural_agricultural_monopitch_1980s,1.2258529663085938,98.7741470336914,0.8976936340332031,0.19712448120117188,0.13103485107421875
v4,45000,munich_res_gabled_1960s,0.7658958435058594,99.23410415649414,0.44994354248046875,0.20322799682617188,0.11272430419921875
v4,45000,gruenderzeit_res_gabled_pre1919,1.708221435546875,98.29177856445312,0.9722709655761719,0.5074501037597656,0.2285003662109375
v4,45000,modern_nonres_flat_2000s,1.6706466674804688,98.32935333251953,1.2040138244628906,0.24671554565429688,0.21991729736328125
v4,45000,rural_agricultural_monopitch_1980s,1.0076522827148438,98.99234771728516,0.7168769836425781,0.17185211181640625,0.11892318725585938
v4,47500,munich_res_gabled_1960s,0.6541252136230469,99.34587478637695,0.3911018371582031,0.17032623291015625,0.0926971435546875
v4,47500,gruenderzeit_res_gabled_pre1919,2.007293701171875,97.99270629882812,1.0962486267089844,0.6328582763671875,0.2781867980957031
v4,47500,modern_nonres_flat_2000s,1.552581787109375,98.44741821289062,1.1816024780273438,0.205230712890625,0.16574859619140625
v4,47500,rural_agricultural_monopitch_1980s,0.5858421325683594,99.41415786743164,0.4627227783203125,0.07467269897460938,0.0484466552734375
v4,50000,munich_res_gabled_1960s,0.6827354431152344,99.31726455688477,0.3910064697265625,0.19435882568359375,0.09737014770507812
v4,50000,gruenderzeit_res_gabled_pre1919,2.2164344787597656,97.78356552124023,1.1407852172851562,0.7349014282226562,0.3407478332519531
v4,50000,modern_nonres_flat_2000s,2.3731231689453125,97.62687683105469,1.6024589538574219,0.4154205322265625,0.3552436828613281
v4,50000,rural_agricultural_monopitch_1980s,0.960540771484375,99.03945922851562,0.7642745971679688,0.113677978515625,0.08258819580078125
v4,52500,munich_res_gabled_1960s,0.7248878479003906,99.27511215209961,0.4116058349609375,0.22068023681640625,0.09260177612304688
v4,52500,gruenderzeit_res_gabled_pre1919,1.621246337890625,98.37875366210938,0.8666038513183594,0.5274772644042969,0.22716522216796875
v4,52500,modern_nonres_flat_2000s,2.5228500366210938,97.4771499633789,1.72882080078125,0.4276275634765625,0.36640167236328125
v4,52500,rural_agricultural_monopitch_1980s,0.9005546569824219,99.09944534301758,0.7151603698730469,0.10776519775390625,0.07762908935546875
v4,55000,munich_res_gabled_1960s,0.7152557373046875,99.28474426269531,0.4199028015136719,0.1911163330078125,0.10423660278320312
v4,55000,gruenderzeit_res_gabled_pre1919,1.2969970703125,98.7030029296875,0.8087158203125,0.3299713134765625,0.1583099365234375
v4,55000,modern_nonres_flat_2000s,2.3075103759765625,97.69248962402344,1.64794921875,0.32787322998046875,0.33168792724609375
v4,55000,rural_agricultural_monopitch_1980s,1.6091346740722656,98.39086532592773,1.1294364929199219,0.28247833251953125,0.1972198486328125
v4,57500,munich_res_gabled_1960s,0.9898185729980469,99.01018142700195,0.5564689636230469,0.2765655517578125,0.1567840576171875
v4,57500,gruenderzeit_res_gabled_pre1919,2.1933555603027344,97.80664443969727,1.1614799499511719,0.6836891174316406,0.3481864929199219
v4,57500,modern_nonres_flat_2000s,2.1393775939941406,97.86062240600586,1.5051841735839844,0.342559814453125,0.29163360595703125
v4,57500,rural_agricultural_monopitch_1980s,0.9012222290039062,99.0987777709961,0.6784439086914062,0.13341903686523438,0.08935928344726562
v4,60000,munich_res_gabled_1960s,0.7069587707519531,99.29304122924805,0.42896270751953125,0.17747879028320312,0.10051727294921875
v4,60000,gruenderzeit_res_gabled_pre1919,1.8109321594238281,98.18906784057617,1.0272026062011719,0.5285263061523438,0.2552032470703125
v4,60000,modern_nonres_flat_2000s,2.2629737854003906,97.73702621459961,1.6143798828125,0.3470420837402344,0.30155181884765625
v4,60000,rural_agricultural_monopitch_1980s,1.1415481567382812,98.85845184326172,0.9221076965332031,0.14057159423828125,0.07886886596679688
v4,62500,munich_res_gabled_1960s,0.8640289306640625,99.13597106933594,0.46234130859375,0.24919509887695312,0.15249252319335938
v4,62500,gruenderzeit_res_gabled_pre1919,1.4486312866210938,98.5513687133789,0.7474899291992188,0.46901702880859375,0.23212432861328125
v4,62500,modern_nonres_flat_2000s,1.6818046569824219,98.31819534301758,1.2314796447753906,0.238800048828125,0.21152496337890625
v4,62500,rural_agricultural_monopitch_1980s,0.5616188049316406,99.43838119506836,0.426483154296875,0.07572174072265625,0.059413909912109375
v4,65000,munich_res_gabled_1960s,1.1020660400390625,98.89793395996094,0.6201744079589844,0.3102302551269531,0.171661376953125
v4,65000,gruenderzeit_res_gabled_pre1919,1.7950057983398438,98.20499420166016,1.0076522827148438,0.5449295043945312,0.24242401123046875
v4,65000,modern_nonres_flat_2000s,2.1882057189941406,97.81179428100586,1.5824317932128906,0.3336906433105469,0.2720832824707031
v4,65000,rural_agricultural_monopitch_1980s,1.0664939880371094,98.93350601196289,0.8694648742675781,0.12464523315429688,0.07238388061523438
v4,67500,munich_res_gabled_1960s,1.2918472290039062,98.7081527709961,0.6353378295898438,0.4216194152832031,0.23488998413085938
v4,67500,gruenderzeit_res_gabled_pre1919,1.7457008361816406,98.25429916381836,1.0168075561523438,0.5101203918457031,0.21877288818359375
v4,67500,modern_nonres_flat_2000s,2.3286819458007812,97.67131805419922,1.6674995422363281,0.3434181213378906,0.3177642822265625
v4,67500,rural_agricultural_monopitch_1980s,1.0433197021484375,98.95668029785156,0.847625732421875,0.14209747314453125,0.05359649658203125
v4,70000,munich_res_gabled_1960s,0.6845474243164062,99.3154525756836,0.46234130859375,0.13399124145507812,0.08821487426757812
v4,70000,gruenderzeit_res_gabled_pre1919,1.4302253723144531,98.56977462768555,0.8775711059570312,0.3701210021972656,0.18253326416015625
v4,70000,modern_nonres_flat_2000s,2.3542404174804688,97.64575958251953,1.7246246337890625,0.3512382507324219,0.2783775329589844
v4,70000,rural_agricultural_monopitch_1980s,0.571441650390625,99.42855834960938,0.4718780517578125,0.057125091552734375,0.042438507080078125
v4,72500,munich_res_gabled_1960s,0.7137298583984375,99.28627014160156,0.44498443603515625,0.16984939575195312,0.09889602661132812
v4,72500,gruenderzeit_res_gabled_pre1919,1.9696235656738281,98.03037643432617,1.0136604309082031,0.6606101989746094,0.2953529357910156
v4,72500,modern_nonres_flat_2000s,3.0824661254882812,96.91753387451172,2.0323753356933594,0.5709648132324219,0.4791259765625
v4,72500,rural_agricultural_monopitch_1980s,0.7159233093261719,99.28407669067383,0.577545166015625,0.07839202880859375,0.059986114501953125
v4,75000,munich_res_gabled_1960s,0.7119178771972656,99.28808212280273,0.4481315612792969,0.16727447509765625,0.0965118408203125
v4,75000,gruenderzeit_res_gabled_pre1919,1.6371726989746094,98.36282730102539,0.8372306823730469,0.5501747131347656,0.24976730346679688
v4,75000,modern_nonres_flat_2000s,2.514934539794922,97.48506546020508,1.6051292419433594,0.4845619201660156,0.4252433776855469
v4,75000,rural_agricultural_monopitch_1980s,0.7010459899902344,99.29895401000977,0.5480766296386719,0.08764266967773438,0.06532669067382812
v4,77500,munich_res_gabled_1960s,0.8427619934082031,99.1572380065918,0.5186080932617188,0.20236968994140625,0.12178421020507812
v4,77500,gruenderzeit_res_gabled_pre1919,1.8179893493652344,98.18201065063477,0.9922981262207031,0.5524635314941406,0.2732276916503906
